No,sec,Time,Julabo_ex_pv(°C),Pressure(Pa),P_slope,,,Weight(g),W_slope,,,Interval
 15 , 262704.781 ,10:46:59,31.02,4661369,232.218,>=,135.000,7.707090,-0.0008911,>=,0.000030,/300sec
 15 , 263005.266 ,10:52:00,31.03,4661781,108.618,<,135.000,7.706980,-0.0005055,>=,0.000030,/300sec
 15 , 263305.078 ,10:57:00,31.02,4661369,44.945,<,135.000,7.706930,-0.0003189,>=,0.000030,/300sec
 15 , 263605.156 ,11:02:00,31.02,4661369,-7.491,<,135.000,7.706810,-0.0002160,>=,0.000030,/300sec
 15 , 263905.047 ,11:07:00,31.02,4661369,-22.473,<,135.000,7.706780,-0.0001614,>=,0.000030,/300sec
 15 , 264204.797 ,11:11:59,31.02,4661369,-14.982,<,135.000,7.706730,-0.0001292,>=,0.000030,/300sec
 15 , 264505 ,11:17:00,31.02,4661781,-52.436,<,135.000,7.706630,-0.0001050,>=,0.000030,/300sec
 15 , 264805.062 ,11:22:00,31.01,4660545,-67.418,<,135.000,7.706580,-0.0000916,>=,0.000030,/300sec
 15 , 265105.047 ,11:27:00,31.02,4661369,-29.964,<,135.000,7.706560,-0.0000834,>=,0.000030,/300sec
 15 , 265405.156 ,11:32:00,31.02,4661369,-7.491,<,135.000,7.706450,-0.0000745,>=,0.000030,/300sec
 15 , 265705.187 ,11:37:00,31.01,4660545,-63.673,<,135.000,7.706450,-0.0000640,>=,0.000030,/300sec
 15 , 266005.047 ,11:42:00,31.01,4661369,-56.182,<,135.000,7.706350,-0.0000613,>=,0.000030,/300sec
 15 , 266305.109 ,11:47:00,31.00,4660545,-63.673,<,135.000,7.706350,-0.0000578,>=,0.000030,/300sec
 15 , 266604.984 ,11:52:00,31.00,4661369,-44.945,<,135.000,7.706350,-0.0000514,>=,0.000030,/300sec
 15 , 266905.031 ,11:57:00,31.00,4660545,-63.673,<,135.000,7.706260,-0.0000503,>=,0.000030,/300sec
 15 , 267205.172 ,12:02:00,31.00,4660545,-74.909,<,135.000,7.706250,-0.0000463,>=,0.000030,/300sec
 15 , 267505.219 ,12:07:00,31.00,4660545,-78.654,<,135.000,7.706250,-0.0000402,>=,0.000030,/300sec
 15 , 267804.937 ,12:12:00,30.99,4660545,-52.436,<,135.000,7.706190,-0.0000379,>=,0.000030,/300sec
 15 , 268105.422 ,12:17:00,30.99,4659721,-119.854,<,135.000,7.706240,-0.0000321,>=,0.000030,/300sec
 15 , 268405.375 ,12:22:00,30.99,4660957,-78.654,<,135.000,7.706120,-0.0000297,<,0.000030,/300sec
 16 , 269334.797 ,12:37:29,30.71,3925538,,,,7.789190,,,0.000030,/300sec
 16 , 269635.484 ,12:42:30,30.85,3928010,,,,7.783400,,,0.000030,/300sec
 16 , 269934.719 ,12:47:29,30.90,3928422,,,,7.780890,,,0.000030,/300sec
 16 , 270234.953 ,12:52:30,30.92,3929246,,,,7.779430,,,0.000030,/300sec
 16 , 270535.469 ,12:57:30,30.93,3929658,,,,7.778530,,,0.000030,/300sec
 16 , 270835.328 ,13:02:30,30.93,3929246,,,,7.778000,,,0.000030,/300sec
 16 , 271134.828 ,13:07:29,30.94,3929658,,,,7.777590,,,0.000030,/300sec
 16 , 271435.312 ,13:12:30,30.94,3929658,,,,7.777330,,,0.000030,/300sec
 16 , 271734.984 ,13:17:30,30.94,3930070,,,,7.777120,,,0.000030,/300sec
 16 , 272035.141 ,13:22:30,30.93,3929658,,,,7.776900,,,0.000030,/300sec
 16 , 272334.984 ,13:27:30,30.93,3929658,299.636,>=,135.000,7.776850,-0.0009468,>=,0.000030,/300sec
 16 , 272634.922 ,13:32:30,30.93,3929246,123.600,<,135.000,7.776750,-0.0005499,>=,0.000030,/300sec
 16 , 272934.844 ,13:37:30,30.93,3929246,48.691,<,135.000,7.776600,-0.0003625,>=,0.000030,/300sec
 16 , 273234.875 ,13:42:30,30.92,3929658,3.745,<,135.000,7.776360,-0.0002612,>=,0.000030,/300sec
 16 , 273534.922 ,13:47:30,30.93,3930070,11.236,<,135.000,7.776290,-0.0002015,>=,0.000030,/300sec
 16 , 273834.953 ,13:52:30,30.93,3930070,33.709,<,135.000,7.776110,-0.0001705,>=,0.000030,/300sec
 16 , 274134.984 ,13:57:30,30.93,3930070,29.964,<,135.000,7.775990,-0.0001518,>=,0.000030,/300sec
 16 , 274434.703 ,14:02:29,30.95,3929658,22.473,<,135.000,7.775910,-0.0001409,>=,0.000030,/300sec
 16 , 274735.031 ,14:07:30,30.94,3929658,14.982,<,135.000,7.775890,-0.0001298,>=,0.000030,/300sec
 16 , 275034.75 ,14:12:29,30.95,3930482,67.418,<,135.000,7.775720,-0.0001248,>=,0.000030,/300sec
 16 , 275334.781 ,14:17:29,30.95,3930070,74.909,<,135.000,7.775610,-0.0001241,>=,0.000030,/300sec
 16 , 275635.031 ,14:22:30,30.95,3930482,97.382,<,135.000,7.775540,-0.0001175,>=,0.000030,/300sec
 16 , 275935.016 ,14:27:30,30.96,3930482,89.891,<,135.000,7.775440,-0.0001091,>=,0.000030,/300sec
 16 , 276234.734 ,14:32:29,30.96,3930482,71.164,<,135.000,7.775390,-0.0000992,>=,0.000030,/300sec
 16 , 276535.125 ,14:37:30,30.96,3930070,44.945,<,135.000,7.775380,-0.0000918,>=,0.000030,/300sec
 16 , 276835.328 ,14:42:30,30.96,3930070,37.455,<,135.000,7.775290,-0.0000835,>=,0.000030,/300sec
 16 , 277134.781 ,14:47:29,30.96,3930070,29.964,<,135.000,7.775240,-0.0000781,>=,0.000030,/300sec
 16 , 277434.734 ,14:52:29,30.96,3930482,41.200,<,135.000,7.775180,-0.0000741,>=,0.000030,/300sec
 16 , 277735.203 ,14:57:30,30.96,3929658,-11.236,<,135.000,7.775180,-0.0000671,>=,0.000030,/300sec
 16 , 278034.891 ,15:02:30,30.97,3930070,-44.945,<,135.000,7.775090,-0.0000586,>=,0.000030,/300sec
 16 , 278334.922 ,15:07:30,30.96,3930070,-37.455,<,135.000,7.775050,-0.0000540,>=,0.000030,/300sec
 16 , 278634.875 ,15:12:30,30.96,3930482,-29.964,<,135.000,7.775040,-0.0000497,>=,0.000030,/300sec
 16 , 278934.937 ,15:17:30,30.97,3929658,-41.200,<,135.000,7.775050,-0.0000436,>=,0.000030,/300sec
 16 , 279235.047 ,15:22:30,30.97,3930070,-26.218,<,135.000,7.775020,-0.0000399,>=,0.000030,/300sec
 16 , 279534.953 ,15:27:30,30.97,3930482,11.236,<,135.000,7.775010,-0.0000355,>=,0.000030,/300sec
 16 , 279835.141 ,15:32:30,30.97,3930070,7.491,<,135.000,7.774950,-0.0000310,>=,0.000030,/300sec
 16 , 280135 ,15:37:30,30.97,3929658,-14.982,<,135.000,7.774980,-0.0000261,<,0.000030,/300sec
 17 , 281043.859 ,15:52:39,30.74,3190120,,,,7.851770,,,0.000030,/300sec
 17 , 281343.891 ,15:57:39,30.85,3192042,,,,7.845630,,,0.000030,/300sec
 17 , 281643.844 ,16:02:39,30.90,3192897,,,,7.842170,,,0.000030,/300sec
 17 , 281944.281 ,16:07:39,30.92,3193324,,,,7.840380,,,0.000030,/300sec
 17 , 282244.312 ,16:12:39,30.94,3193645,,,,7.839340,,,0.000030,/300sec
 17 , 282544.25 ,16:17:39,30.95,3193751,,,,7.838690,,,0.000030,/300sec
 17 , 282844.234 ,16:22:39,30.95,3193858,,,,7.838240,,,0.000030,/300sec
 17 , 283144.219 ,16:27:39,30.96,3194072,,,,7.837830,,,0.000030,/300sec
 17 , 283444.047 ,16:32:39,30.96,3194179,,,,7.837420,,,0.000030,/300sec
 17 , 283743.953 ,16:37:39,30.96,3194286,,,,7.837080,,,0.000030,/300sec
 17 , 284044.016 ,16:42:39,30.96,3194392,326.282,>=,35.000,7.836760,-0.0011791,>=,0.000030,/300sec
 17 , 284343.766 ,16:47:38,30.96,3194392,200.042,>=,35.000,7.836470,-0.0007458,>=,0.000030,/300sec
 17 , 284644.266 ,16:52:39,30.97,3194713,154.401,>=,35.000,7.836170,-0.0005220,>=,0.000030,/300sec
 17 , 284943.906 ,16:57:39,30.97,3194499,121.385,>=,35.000,7.835950,-0.0004109,>=,0.000030,/300sec
 17 , 285243.922 ,17:02:39,30.97,3194499,97.108,>=,35.000,7.835710,-0.0003518,>=,0.000030,/300sec
 17 , 285544.172 ,17:07:39,30.97,3194606,84.484,>=,35.000,7.835550,-0.0003143,>=,0.000030,/300sec
 17 , 285843.937 ,17:12:39,30.97,3194713,73.802,>=,35.000,7.835300,-0.0002891,>=,0.000030,/300sec
 17 , 286144.031 ,17:17:39,30.97,3194606,55.351,>=,35.000,7.835120,-0.0002658,>=,0.000030,/300sec
 17 , 286443.984 ,17:22:39,30.98,3194926,56.322,>=,35.000,7.834960,-0.0002438,>=,0.000030,/300sec
 17 , 286743.766 ,17:27:38,30.97,3194820,50.496,>=,35.000,7.834800,-0.0002254,>=,0.000030,/300sec
 17 , 287043.781 ,17:32:38,30.98,3194820,44.670,>=,35.000,7.834670,-0.0002075,>=,0.000030,/300sec
 17 , 287344.141 ,17:37:39,30.99,3195033,49.525,>=,35.000,7.834510,-0.0001925,>=,0.000030,/300sec
 17 , 287643.734 ,17:42:38,30.98,3194820,38.843,>=,35.000,7.834430,-0.0001765,>=,0.000030,/300sec
 17 , 287944.406 ,17:47:39,30.98,3194713,36.901,>=,35.000,7.834270,-0.0001656,>=,0.000030,/300sec
 17 , 288243.984 ,17:52:39,30.99,3195140,42.727,>=,35.000,7.834180,-0.0001535,>=,0.000030,/300sec
 17 , 288543.969 ,17:57:39,30.98,3194926,33.017,<,35.000,7.834070,-0.0001435,>=,0.000030,/300sec
 17 , 288844.187 ,18:02:39,30.99,3194713,15.537,<,35.000,7.834010,-0.0001299,>=,0.000030,/300sec
 17 , 289144.125 ,18:07:39,30.99,3195461,36.901,>=,35.000,7.833860,-0.0001228,>=,0.000030,/300sec
 17 , 289443.734 ,18:12:38,30.99,3195033,26.219,<,35.000,7.833810,-0.0001147,>=,0.000030,/300sec
 17 , 289744.062 ,18:17:39,30.99,3194926,24.277,<,35.000,7.833720,-0.0001075,>=,0.000030,/300sec
 17 , 290044.453 ,18:22:39,30.99,3195033,21.364,<,35.000,7.833670,-0.0001001,>=,0.000030,/300sec
 17 , 290344.344 ,18:27:39,30.99,3195033,16.508,<,35.000,7.833620,-0.0000917,>=,0.000030,/300sec
 17 , 290644.609 ,18:32:39,30.99,3194820,11.653,<,35.000,7.833580,-0.0000844,>=,0.000030,/300sec
 17 , 290943.937 ,18:37:39,30.99,3194926,1.942,<,35.000,7.833550,-0.0000743,>=,0.000030,/300sec
 17 , 291244.141 ,18:42:39,30.99,3194820,-19.422,<,35.000,7.833470,-0.0000685,>=,0.000030,/300sec
 17 , 291543.969 ,18:47:39,30.99,3194820,-18.450,<,35.000,7.833430,-0.0000623,>=,0.000030,/300sec
 17 , 291844.078 ,18:52:39,30.99,3194606,-35.930,>=,35.000,7.833420,-0.0000556,>=,0.000030,/300sec
 17 , 292144.266 ,18:57:39,30.99,3194713,-57.294,>=,35.000,7.833330,-0.0000505,>=,0.000030,/300sec
 17 , 292444.187 ,19:02:39,30.99,3194713,-37.872,>=,35.000,7.833300,-0.0000486,>=,0.000030,/300sec
 17 , 292744.297 ,19:07:39,30.99,3194926,-25.248,<,35.000,7.833260,-0.0000463,>=,0.000030,/300sec
 17 , 293044.172 ,19:12:39,30.99,3194713,-27.190,<,35.000,7.833220,-0.0000456,>=,0.000030,/300sec
 17 , 293343.797 ,19:17:38,30.99,3194713,-21.364,<,35.000,7.833200,-0.0000441,>=,0.000030,/300sec
 17 , 293644.031 ,19:22:39,30.99,3195033,1.942,<,35.000,7.833120,-0.0000446,>=,0.000030,/300sec
 17 , 293944.25 ,19:27:39,30.99,3194713,-0.971,<,35.000,7.833100,-0.0000437,>=,0.000030,/300sec
 17 , 294244.062 ,19:32:39,30.99,3194713,2.913,<,35.000,7.833130,-0.0000387,>=,0.000030,/300sec
 17 , 294544.141 ,19:37:39,31.00,3194926,12.624,<,35.000,7.833070,-0.0000370,>=,0.000030,/300sec
 17 , 294844.328 ,19:42:39,30.99,3194820,16.508,<,35.000,7.833050,-0.0000347,>=,0.000030,/300sec
 17 , 295143.781 ,19:47:38,31.00,3194606,-0.971,<,35.000,7.833030,-0.0000305,>=,0.000030,/300sec
 17 , 295443.766 ,19:52:38,31.00,3194926,1.942,<,35.000,7.833000,-0.0000289,<,0.000030,/300sec
 18 , 296379.703 ,20:08:14,30.79,2451363,,,,7.902680,,,0.000030,/300sec
 18 , 296679.547 ,20:13:14,30.90,2452218,,,,7.900660,,,0.000030,/300sec
 18 , 296979.312 ,20:18:14,30.94,2452752,,,,7.899240,,,0.000030,/300sec
 18 , 297279.25 ,20:23:14,30.97,2453179,,,,7.898010,,,0.000030,/300sec
 18 , 297579.422 ,20:28:14,30.98,2453713,,,,7.896930,,,0.000030,/300sec
 18 , 297879.969 ,20:33:15,30.99,2453820,,,,7.896000,,,0.000030,/300sec
 18 , 298179.547 ,20:38:14,30.99,2453927,,,,7.895130,,,0.000030,/300sec
 18 , 298479.312 ,20:43:14,31.00,2454354,,,,7.894310,,,0.000030,/300sec
 18 , 298779.375 ,20:48:14,31.01,2454461,,,,7.893550,,,0.000030,/300sec
 18 , 299080.016 ,20:53:15,31.01,2454568,,,,7.892860,,,0.000030,/300sec
 18 , 299379.281 ,20:58:14,31.01,2454781,310.745,>=,35.000,7.892240,-0.0009970,>=,0.000030,/300sec
 18 , 299679.453 ,21:03:14,31.02,2455102,261.220,>=,35.000,7.891640,-0.0008818,>=,0.000030,/300sec
 18 , 299979.312 ,21:08:14,31.02,2455315,234.030,>=,35.000,7.891080,-0.0008019,>=,0.000030,/300sec
 18 , 300279.859 ,21:13:15,31.02,2455209,202.955,>=,35.000,7.890600,-0.0007342,>=,0.000030,/300sec
 18 , 300579.922 ,21:18:15,31.03,2455315,177.707,>=,35.000,7.890130,-0.0006764,>=,0.000030,/300sec
 18 , 300879.281 ,21:23:14,31.03,2455636,176.736,>=,35.000,7.889690,-0.0006258,>=,0.000030,/300sec
 18 , 301179.562 ,21:28:14,31.03,2455636,164.112,>=,35.000,7.889300,-0.0005779,>=,0.000030,/300sec
 18 , 301480.031 ,21:33:15,31.03,2455849,150.517,>=,35.000,7.888890,-0.0005352,>=,0.000030,/300sec
 18 , 301779.516 ,21:38:14,31.04,2455743,137.893,>=,35.000,7.888570,-0.0004950,>=,0.000030,/300sec
 18 , 302079.5 ,21:43:14,31.05,2456063,133.038,>=,35.000,7.888230,-0.0004595,>=,0.000030,/300sec
 18 , 302379.594 ,21:48:14,31.05,2456170,124.298,>=,35.000,7.887890,-0.0004288,>=,0.000030,/300sec
 18 , 302679.437 ,21:53:14,31.05,2455956,102.934,>=,35.000,7.887620,-0.0003990,>=,0.000030,/300sec
 18 , 302979.75 ,21:58:14,31.05,2456063,93.223,>=,35.000,7.887350,-0.0003722,>=,0.000030,/300sec
 18 , 303279.875 ,22:03:15,31.06,2455849,76.715,>=,35.000,7.887180,-0.0003446,>=,0.000030,/300sec
 18 , 303579.422 ,22:08:14,31.06,2456384,73.802,>=,35.000,7.886890,-0.0003210,>=,0.000030,/300sec
 18 , 303879.906 ,22:13:15,31.06,2456384,66.033,>=,35.000,7.886650,-0.0003002,>=,0.000030,/300sec
 18 , 304179.453 ,22:18:14,31.06,2456490,70.889,>=,35.000,7.886460,-0.0002804,>=,0.000030,/300sec
 18 , 304479.891 ,22:23:15,31.08,2456704,77.686,>=,35.000,7.886240,-0.0002625,>=,0.000030,/300sec
 18 , 304779.328 ,22:28:14,31.08,2456918,96.137,>=,35.000,7.886060,-0.0002473,>=,0.000030,/300sec
 18 , 305079.969 ,22:33:15,31.08,2456704,89.339,>=,35.000,7.885900,-0.0002311,>=,0.000030,/300sec
 18 , 305379.531 ,22:38:14,31.08,2456704,91.281,>=,35.000,7.885740,-0.0002165,>=,0.000030,/300sec
 18 , 305679.734 ,22:43:14,31.09,2456918,102.934,>=,35.000,7.885580,-0.0002050,>=,0.000030,/300sec
 18 , 305979.609 ,22:48:14,31.10,2457024,100.992,>=,35.000,7.885440,-0.0001936,>=,0.000030,/300sec
 18 , 306279.844 ,22:53:15,31.09,2457024,95.166,>=,35.000,7.885290,-0.0001840,>=,0.000030,/300sec
 18 , 306579.812 ,22:58:14,31.10,2456811,59.236,>=,35.000,7.885220,-0.0001681,>=,0.000030,/300sec
 18 , 306879.547 ,23:03:14,31.10,2456811,43.698,>=,35.000,7.885110,-0.0001552,>=,0.000030,/300sec
 18 , 307179.562 ,23:08:14,31.11,2457024,33.988,<,35.000,7.885030,-0.0001428,>=,0.000030,/300sec
 18 , 307479.297 ,23:13:14,31.11,2457131,29.132,<,35.000,7.884870,-0.0001334,>=,0.000030,/300sec
 18 , 307779.594 ,23:18:14,31.10,2457024,25.248,<,35.000,7.884800,-0.0001246,>=,0.000030,/300sec
 18 , 308079.437 ,23:23:14,31.11,2457131,34.959,<,35.000,7.884710,-0.0001167,>=,0.000030,/300sec
 18 , 308379.359 ,23:28:14,31.11,2457024,26.219,<,35.000,7.884650,-0.0001080,>=,0.000030,/300sec
 18 , 308679.406 ,23:33:14,31.11,2457345,29.132,<,35.000,7.884520,-0.0001025,>=,0.000030,/300sec
 18 , 308979.719 ,23:38:14,31.11,2457131,28.161,<,35.000,7.884490,-0.0000961,>=,0.000030,/300sec
 18 , 309279.641 ,23:43:14,31.12,2457238,35.930,>=,35.000,7.884420,-0.0000905,>=,0.000030,/300sec
 18 , 309579.953 ,23:48:15,31.12,2457131,36.901,>=,35.000,7.884380,-0.0000857,>=,0.000030,/300sec
 18 , 309879.297 ,23:53:14,31.13,2457452,39.814,>=,35.000,7.884310,-0.0000796,>=,0.000030,/300sec
 18 , 310179.594 ,23:58:14,31.12,2457345,32.046,<,35.000,7.884230,-0.0000749,>=,0.000030,/300sec
 18 , 310479.859 ,00:03:15,31.12,2457131,21.364,<,35.000,7.884210,-0.0000675,>=,0.000030,/300sec
 18 , 310779.703 ,00:08:14,31.13,2457131,15.537,<,35.000,7.884140,-0.0000645,>=,0.000030,/300sec
 18 , 311079.828 ,00:13:14,31.13,2457345,13.595,<,35.000,7.884100,-0.0000605,>=,0.000030,/300sec
 18 , 311379.266 ,00:18:14,31.13,2457452,19.422,<,35.000,7.884030,-0.0000582,>=,0.000030,/300sec
 18 , 311679.281 ,00:23:14,31.13,2457345,11.653,<,35.000,7.884000,-0.0000544,>=,0.000030,/300sec
 18 , 311979.953 ,00:28:15,31.13,2457452,23.306,<,35.000,7.883970,-0.0000531,>=,0.000030,/300sec
 18 , 312279.672 ,00:33:14,31.14,2457345,17.479,<,35.000,7.883930,-0.0000503,>=,0.000030,/300sec
 18 , 312579.328 ,00:38:14,31.14,2457665,30.103,<,35.000,7.883860,-0.0000494,>=,0.000030,/300sec
 18 , 312879.344 ,00:43:14,31.13,2457238,13.595,<,35.000,7.883840,-0.0000465,>=,0.000030,/300sec
 18 , 313179.672 ,00:48:14,31.14,2457238,13.595,<,35.000,7.883860,-0.0000415,>=,0.000030,/300sec
 18 , 313479.406 ,00:53:14,31.14,2457452,19.422,<,35.000,7.883780,-0.0000405,>=,0.000030,/300sec
 18 , 313779.5 ,00:58:14,31.14,2457665,22.335,<,35.000,7.883740,-0.0000384,>=,0.000030,/300sec
 18 , 314079.875 ,01:03:15,31.14,2457131,-3.884,<,35.000,7.883780,-0.0000339,>=,0.000030,/300sec
 18 , 314379.625 ,01:08:14,31.14,2457238,-13.595,<,35.000,7.883730,-0.0000306,>=,0.000030,/300sec
 18 , 314679.375 ,01:13:14,31.14,2457345,-11.653,<,35.000,7.883690,-0.0000296,<,0.000030,/300sec
 19 , 315695.062 ,01:30:10,30.93,1710897,,,,7.946180,,,0.000030,/300sec
 19 , 315994.969 ,01:35:10,31.04,1711645,,,,7.944640,,,0.000030,/300sec
 19 , 316295.234 ,01:40:10,31.09,1712179,,,,7.943390,,,0.000030,/300sec
 19 , 316595.516 ,01:45:10,31.11,1712500,,,,7.942320,,,0.000030,/300sec
 19 , 316895.25 ,01:50:10,31.11,1712713,,,,7.941370,,,0.000030,/300sec
 19 , 317194.922 ,01:55:10,31.12,1712927,,,,7.940520,,,0.000030,/300sec
 19 , 317495.375 ,02:00:10,31.12,1713141,,,,7.939780,,,0.000030,/300sec
 19 , 317795.641 ,02:05:10,31.13,1713354,,,,7.939070,,,0.000030,/300sec
 19 , 318095.281 ,02:10:10,31.13,1713675,,,,7.938410,,,0.000030,/300sec
 19 , 318395.297 ,02:15:10,31.13,1713782,,,,7.937800,,,0.000030,/300sec
 19 , 318695.406 ,02:20:10,31.13,1713782,268.988,>=,35.000,7.937230,-0.0008649,>=,0.000030,/300sec
 19 , 318995.422 ,02:25:10,31.14,1713995,221.406,>=,35.000,7.936710,-0.0007747,>=,0.000030,/300sec
 19 , 319294.984 ,02:30:10,31.15,1714316,201.013,>=,35.000,7.936210,-0.0007052,>=,0.000030,/300sec
 19 , 319595.766 ,02:35:10,31.14,1714316,185.476,>=,35.000,7.935750,-0.0006481,>=,0.000030,/300sec
 19 , 319895.516 ,02:40:10,31.14,1714316,167.996,>=,35.000,7.935340,-0.0005985,>=,0.000030,/300sec
 19 , 320195.328 ,02:45:10,31.15,1714529,155.372,>=,35.000,7.934950,-0.0005551,>=,0.000030,/300sec
 19 , 320495.094 ,02:50:10,31.15,1714636,142.748,>=,35.000,7.934570,-0.0005169,>=,0.000030,/300sec
 19 , 320795.641 ,02:55:10,31.15,1714850,135.951,>=,35.000,7.934220,-0.0004809,>=,0.000030,/300sec
 19 , 321095.172 ,03:00:10,31.15,1714743,120.414,>=,35.000,7.933890,-0.0004481,>=,0.000030,/300sec
 19 , 321394.922 ,03:05:10,31.15,1714743,109.732,>=,35.000,7.933590,-0.0004178,>=,0.000030,/300sec
 19 , 321694.906 ,03:10:10,31.15,1714850,100.021,>=,35.000,7.933310,-0.0003897,>=,0.000030,/300sec
 19 , 321995.187 ,03:15:10,31.16,1715170,95.166,>=,35.000,7.933010,-0.0003655,>=,0.000030,/300sec
 19 , 322295.781 ,03:20:10,31.15,1715063,84.484,>=,35.000,7.932760,-0.0003427,>=,0.000030,/300sec
 19 , 322595.125 ,03:25:10,31.15,1715063,81.570,>=,35.000,7.932530,-0.0003217,>=,0.000030,/300sec
 19 , 322895.281 ,03:30:10,31.16,1715170,76.715,>=,35.000,7.932330,-0.0003015,>=,0.000030,/300sec
 19 , 323195.406 ,03:35:10,31.16,1715277,68.946,>=,35.000,7.932110,-0.0002825,>=,0.000030,/300sec
 19 , 323495 ,03:40:10,31.16,1715384,68.946,>=,35.000,7.931900,-0.0002649,>=,0.000030,/300sec
 19 , 323795.281 ,03:45:10,31.16,1715277,62.149,>=,35.000,7.931720,-0.0002485,>=,0.000030,/300sec
 19 , 324095.125 ,03:50:10,31.16,1715384,66.033,>=,35.000,7.931560,-0.0002326,>=,0.000030,/300sec
 19 , 324395.094 ,03:55:10,31.17,1715491,64.091,>=,35.000,7.931370,-0.0002192,>=,0.000030,/300sec
 19 , 324695.172 ,04:00:10,31.17,1715597,60.207,>=,35.000,7.931220,-0.0002060,>=,0.000030,/300sec
 19 , 324995.344 ,04:05:10,31.17,1715597,54.380,>=,35.000,7.931070,-0.0001934,>=,0.000030,/300sec
 19 , 325295.172 ,04:10:10,31.17,1715597,59.236,>=,35.000,7.930940,-0.0001826,>=,0.000030,/300sec
 19 , 325595.062 ,04:15:10,31.17,1715704,59.236,>=,35.000,7.930800,-0.0001731,>=,0.000030,/300sec
 19 , 325895.375 ,04:20:10,31.18,1715811,58.265,>=,35.000,7.930680,-0.0001637,>=,0.000030,/300sec
 19 , 326195.078 ,04:25:10,31.18,1715918,61.178,>=,35.000,7.930550,-0.0001544,>=,0.000030,/300sec
 19 , 326495.406 ,04:30:10,31.17,1715704,53.409,>=,35.000,7.930460,-0.0001449,>=,0.000030,/300sec
 19 , 326795.375 ,04:35:10,31.17,1715811,52.438,>=,35.000,7.930360,-0.0001365,>=,0.000030,/300sec
 19 , 327095.297 ,04:40:10,31.18,1715918,46.612,>=,35.000,7.930260,-0.0001284,>=,0.000030,/300sec
 19 , 327395.281 ,04:45:10,31.18,1716025,45.641,>=,35.000,7.930150,-0.0001207,>=,0.000030,/300sec
 19 , 327695.484 ,04:50:10,31.18,1715918,39.814,>=,35.000,7.930060,-0.0001147,>=,0.000030,/300sec
 19 , 327995.719 ,04:55:10,31.18,1715918,35.930,>=,35.000,7.930000,-0.0001077,>=,0.000030,/300sec
 19 , 328295.391 ,05:00:10,31.18,1716132,38.843,>=,35.000,7.929920,-0.0001015,>=,0.000030,/300sec
 19 , 328595.109 ,05:05:10,31.19,1716132,36.901,>=,35.000,7.929840,-0.0000955,>=,0.000030,/300sec
 19 , 328895.141 ,05:10:10,31.18,1716132,35.930,>=,35.000,7.929750,-0.0000912,>=,0.000030,/300sec
 19 , 329195.406 ,05:15:10,31.19,1716025,32.046,<,35.000,7.929700,-0.0000862,>=,0.000030,/300sec
 19 , 329495.125 ,05:20:10,31.19,1716025,32.046,<,35.000,7.929660,-0.0000812,>=,0.000030,/300sec
 19 , 329794.984 ,05:25:10,31.20,1716238,29.132,<,35.000,7.929580,-0.0000766,>=,0.000030,/300sec
 19 , 330095.469 ,05:30:10,31.20,1716345,32.046,<,35.000,7.929510,-0.0000727,>=,0.000030,/300sec
 19 , 330395.078 ,05:35:10,31.20,1716238,31.074,<,35.000,7.929470,-0.0000684,>=,0.000030,/300sec
 19 , 330694.953 ,05:40:10,31.20,1716132,28.161,<,35.000,7.929410,-0.0000655,>=,0.000030,/300sec
 19 , 330995.172 ,05:45:10,31.21,1716238,23.306,<,35.000,7.929390,-0.0000618,>=,0.000030,/300sec
 19 , 331295.687 ,05:50:10,31.21,1716345,20.393,<,35.000,7.929340,-0.0000575,>=,0.000030,/300sec
 19 , 331595.406 ,05:55:10,31.20,1716345,25.248,<,35.000,7.929280,-0.0000544,>=,0.000030,/300sec
 19 , 331895.203 ,06:00:10,31.20,1716345,28.161,<,35.000,7.929230,-0.0000520,>=,0.000030,/300sec
 19 , 332195.406 ,06:05:10,31.21,1716345,29.132,<,35.000,7.929210,-0.0000499,>=,0.000030,/300sec
 19 , 332495.422 ,06:10:10,31.22,1716559,32.046,<,35.000,7.929160,-0.0000479,>=,0.000030,/300sec
 19 , 332795.422 ,06:15:10,31.22,1716559,30.103,<,35.000,7.929130,-0.0000445,>=,0.000030,/300sec
 19 , 333095.187 ,06:20:10,31.22,1716452,30.103,<,35.000,7.929090,-0.0000425,>=,0.000030,/300sec
 19 , 333395.516 ,06:25:10,31.22,1716345,29.132,<,35.000,7.929080,-0.0000404,>=,0.000030,/300sec
 19 , 333695.25 ,06:30:10,31.23,1716345,22.335,<,35.000,7.929050,-0.0000378,>=,0.000030,/300sec
 19 , 333995.469 ,06:35:10,31.23,1716559,18.450,<,35.000,7.929010,-0.0000365,>=,0.000030,/300sec
 19 , 334294.906 ,06:40:10,31.23,1716452,11.653,<,35.000,7.928980,-0.0000341,>=,0.000030,/300sec
 19 , 334595.469 ,06:45:10,31.22,1716452,8.740,<,35.000,7.928940,-0.0000325,>=,0.000030,/300sec
 19 , 334895.125 ,06:50:10,31.23,1716559,9.711,<,35.000,7.928920,-0.0000314,>=,0.000030,/300sec
 19 , 335195.25 ,06:55:10,31.24,1716559,8.740,<,35.000,7.928920,-0.0000297,<,0.000030,/300sec
 20 , 336475.734 ,07:16:30,31.09,967761,,,,7.985210,,,0.000030,/300sec
 20 , 336775.312 ,07:21:30,31.16,968295,,,,7.984000,,,0.000030,/300sec
 20 , 337075.562 ,07:26:30,31.19,968616,,,,7.983010,,,0.000030,/300sec
